Start,1
"[-3, 9, 25, 28, 33]",̿
"[7, 19, 26, 29, 31]",̀
"[7, 19, 21, 24, 31]",́
"[5, 17, 21, 33, 38]",͂
"[-3, 5, 12, 24]",̓
"[-8, 7, 12, 19]",̈́
"[-7, 9, 12, 21]",ͅ
"[0, 7, 10, 16]",͆
"[-7, 5, 9, 17]",͇
"[-7, 5, 9, 14]",͈
"[-3, 0, 12, 16]",͉
"[-5, 5, 14, 19]",͊
"[0, 7, 11, 19]",͋
"[-7, 5, 9, 21]",͌
"[-7, 7, 11, 21]",͍
"[-3, 6, 14, 24]",͎
"[2, 11, 14]",͏
"[2, 6, 12, 21]",͐
"[-5, 5, 11, 19]",͑
"[0, 12, 19, 29, 36]",͒
"[0, 12, 19, 26, 36]",͓
"[5, 17, 21, 26, 36]",͔
"[0, 12, 24, 33, 40]",͕
"[0, 12, 23, 31, 40]",͖
"[2, 14, 21, 30, 38]",͗
"[4, 16, 28, 31, 36]",͘
"[6, 18, 28, 33, 36]",͙
"[4, 16, 23, 31]",͚
"[-3, 9, 24, 28, 36]",͛
"[-3, 9, 24, 30, 36]",͜
"[-1, 11, 26, 31, 35]",͝
"[0, 12, 28, 31, 33]",͞
"[2, 14, 26, 30, 33]",͟
"[-5, 7, 19, 24, 26]",͠
"[0, 12, 21, 28, 33]",͡
"[2, 14, 23, 29, 35]",͢
"[12, 24, 28, 31, 40]",ͣ
"[10, 22, 26, 31, 40]",ͤ
"[9, 21, 25, 33, 41]",ͥ
"[2, 14, 26, 29, 38]",ͦ
"[2, 14, 26, 30, 36]",ͧ
"[5, 17, 23, 31, 38]",ͨ
"[7, 19, 23, 31, 40]",ͩ
"[5, 17, 23, 31, 41]",ͪ
"[4, 16, 24, 31, 43]",ͫ
"[9, 21, 24, 33]",ͬ
"[9, 21, 33]",ͭ
"[11, 23, 35]",ͮ
"[12, 24, 36]",ͯ
"[7, 19, 23, 28, 31, 40]",Ͱ
"[4, 7, 11, 16, 19]",ͱ
"[2, 7, 11, 19]",Ͳ
"[2, 5, 11]",ͳ
"[-5, 0, 4, 7]",ʹ
"[0, 4, 7]",͵
"[0, 5, 9]",Ͷ
"[2, 5, 9, 14]",ͷ
"[0, 4, 9, 12]",͸
"[4, 7, 11, 16]",͹
"[2, 5, 11, 14]",ͺ
"[-5, 4, 7, 12]",ͻ
"[-7, 5, 9, 17, 21]",ͼ
"[0, 5, 9, 17]",ͽ
"[-1, 11, 14, 17]",;
"[-5, 7, 12, 16, 19]",Ϳ
"[-8, 4, 7, 12, 19, 24]",΀
"[4, 7, 12, 21]",΁
"[4, 7, 12, 17]",΂
"[-3, 0, 5, 9]",΃
"[0, 5, 9, 12]",΄
"[-1, 2, 5, 11]",΅
"[2, 9, 12, 16]",Ά
"[-1, 7, 14, 21]",·
"[-3, 12, 16, 21]",Έ
"[-3, 12, 16, 19]",Ή
"[5, 11, 14, 19]",Ί
"[5, 7, 14, 23]",΋
"[2, 9, 12, 19]",Ό
"[7, 11, 17]",΍
"[-8, 0, 7]",Ύ
"[0, 5, 7, 14]",Ώ
"[-8, 7, 12]",ΐ
"[-5, 5, 11, 21]",Α
"[2, 17, 19, 23]",Β
"[5, 12, 17, 23]",Γ
"[9, 12, 17, 24]",Δ
"[5, 12, 19, 21]",Ε
"[10, 12, 16, 24]",Ζ
"[9, 12, 17, 29]",Η
"[6, 15, 21, 24]",Θ
"[7, 14, 19, 24]",Ι
"[4, 12, 22, 31]",Κ
"[7, 19, 24, 31, 38]",Λ
"[11, 23, 26, 31]",Μ
"[9, 21, 24, 30, 36]",Ν
"[16, 28, 31, 43]",Ξ
"[16, 28, 31, 36, 43]",Ο
"[14, 26, 31, 35, 41]",Π
"[14, 26, 29, 33, 41]",Ρ
"[14, 26, 29, 35, 41]",΢
"[4, 16, 28, 32, 40]",Σ
"[2, 14, 26, 30, 38]",Τ
"[7, 12, 19, 24, 31, 33]",Υ
"[28, 31, 36]",Φ
"[26, 31, 35]",Χ
"[29, 31, 38]",Ψ
"[23, 31, 38]",Ω
"[26, 31, 41]",Ϊ
"[9, 21, 26, 30, 36]",Ϋ
"[5, 17, 26, 31, 35]",ά
"[0, 6, 12, 15]",έ
"[1, 7, 10, 16]",ή
"[7, 14, 17]",ί
"[5, 7, 12, 23]",ΰ
"[-5, 4, 11, 16]",α
"[-5, 5, 7, 14]",β
"[0, 12, 16, 21, 33]",γ
"[-1, 11, 14, 26, 33]",δ
"[-3, 9, 19, 24, 36]",ε
"[-3, 9, 17, 24, 36]",ζ
"[-3, 9, 24, 29]",η
"[-5, 7, 19, 24, 29]",θ
"[-7, 5, 19, 28, 33]",ι
"[-7, 5, 17, 26, 33]",κ
"[9, 21, 24, 36]",λ
"[5, 9, 12, 19]",μ
"[2, 5, 17, 23]",ν
"[5, 12, 19, 28]",ξ
"[7, 12, 19, 26]",ο
"[2, 14, 19, 23]",π
"[2, 11, 19, 26]",ρ
"[5, 14, 19, 23]",ς
"[0, 12, 24, 28, 31, 36]",σ
"[9, 21, 24, 28, 33]",τ
"[4, 28, 31]",υ
"[9, 21, 28, 36]",φ
"[11, 23, 26]",χ
"[2, 14, 26]",ψ
"[11, 23, 26, 31, 43]",ω
"[9, 21, 24, 31, 36]",ϊ
"[2, 14, 21, 33, 41]",ϋ
"[4, 16, 24, 31, 40]",ό
"[5, 17, 24, 31, 40]",ύ
"[2, 14, 21]",ώ
"[7, 29, 38]",Ϗ
"[0, 12, 28]",ϐ
"[12, 31, 36]",ϑ
"[28, 36]",ϒ
"[-12, 7, 12, 16]",ϓ
"[-7, 9, 19]",ϔ
"[-3, 0, 4, 12]",ϕ
"[-6, 9, 12, 16]",ϖ
"[-10, 0, 6, 9]",ϗ
"[-5, -1, 7]",Ϙ
"[-7, 9, 17, 21]",ϙ
"[-7, 9, 16, 19]",Ϛ
"[5, 7, 11, 16]",ϛ
"[5, 7, 11, 17]",Ϝ
"[0, 7, 12, 19]",ϝ
"[5, 9, 17, 21]",Ϟ
"[4, 7, 16, 19]",ϟ
"[2, 5, 14, 17]",Ϡ
"[-1, 7, 14]",ϡ
"[0, 12, 24, 29, 38]",Ϣ
"[0, 12, 24, 28, 29, 36, 38]",ϣ
"[5, 29, 38]",Ϥ
"[17, 24, 33, 36]",ϥ
"[31, 40]",Ϧ
"[33, 36]",ϧ
"[4, 7, 19]",Ϩ
"[-10, 9, 14, 17]",ϩ
"[-3, 6, 12, 16]",Ϫ
"[-3, 6, 12, 14]",ϫ
"[-5, 7, 12, 14]",Ϭ
"[4, 19, 23, 31]",ϭ
"[5, 21, 31]",Ϯ
"[5, 17, 21, 29, 33]",ϯ
"[14, 17, 26, 29]",ϰ
"[17, 19, 23, 28]",ϱ
"[17, 19, 23, 29]",ϲ
"[12, 19, 24, 31]",ϳ
"[2, 19, 24, 28]",ϴ
"[2, 18, 24, 26]",ϵ
"[11, 19, 23, 26]",϶
"[5, 21, 29, 33]",Ϸ
"[9, 21, 25, 28]",ϸ
"[19, 23, 26]",Ϲ
"[12, 26]",Ϻ
"[2, 12, 17, 24]",ϻ
"[4, 7, 19, 23]",ϼ
"[5, 21]",Ͻ
"[0, 19]",Ͼ
"[0, 14, 17, 19]",Ͽ
"[7, 18, 24, 28]",Ѐ
"[7, 26]",Ё
"[5, 19, 23, 26]",Ђ
"[11, 14, 19]",Ѓ
"[9, 12]",Є
"[9, 12, 17, 26]",Ѕ
[12],І
"[7, 12, 17, 26]",Ї
"[7, 17, 26]",Ј
"[11, 17, 19, 26]",Љ
"[4, 12, 24, 31]",Њ
"[9, 12, 16, 26]",Ћ
"[2, 9, 18, 24]",Ќ
"[11, 19]",Ѝ
"[2, 21, 24, 29]",Ў
"[0, 12, 14, 17]",Џ
"[5, 12, 16, 19]",А
"[0, 7, 16, 23]",Б
"[5, 9, 12, 16]",В
"[-12, 0, 4, 12]",Г
"[-8, 7, 12, 16]",Д
"[-7, 7, 12, 16]",Е
"[-5, 7, 14]",Ж
"[12, 24, 29, 33]",З
"[16, 24, 31, 35]",И
"[17, 24, 31, 35]",Й
"[17, 24, 29, 33]",К
"[19, 24, 28, 31]",Л
"[16, 24, 28, 31]",М
"[7, 19, 28, 31]",Н
"[0, 12, 17, 24, 26]",О
"[0, 12, 14, 19, 23]",П
"[-5, 7, 16, 23, 25]",Р
"[-5, 7, 17, 19, 26]",С
"[0, 12, 16, 22, 31]",Т
"[0, 12, 16, 21, 30]",У
"[-7, 5, 17, 24, 33]",Ф
"[-7, 5, 19, 24, 35]",Х
"[-5, 7, 16, 24, 31]",Ц
"[2, 14, 17, 19, 23]",Ч
"[-5, 7, 19, 22, 25]",Ш
"[0, 12, 18, 27, 33]",Щ
"[0, 12, 21, 29, 36]",Ъ
"[0, 12, 21, 29, 33]",Ы
"[2, 14, 17, 23, 29]",Ь
"[4, 16, 19, 24, 28]",Э
"[5, 17, 21, 28]",Ю
"[-7, 5, 21, 26]",Я
"[-8, 4, 20, 23, 28]",а
"[5, 17, 19, 23, 26]",б
"[-3, 9, 21, 24]",в
"[-5, 7, 17, 23, 33]",г
"[-3, 9, 16, 24, 31]",д
"[2, 14, 18, 24, 36]",е
"[3, 15, 21, 24, 30]",ж
"[-5, 7, 23, 29, 33]",з
"[2, 14, 19, 26, 29]",и
"[4, 16, 24, 28]",й
"[5, 17, 23, 29, 35]",к
"[-3, 9, 16, 24, 36]",л
"[0, 12, 19, 24, 29]",м
"[2, 14, 17, 21, 29]",н
"[-1, 11, 19, 26, 38]",о
"[0, 12, 19, 28, 38]",п
"[2, 14, 19, 26, 35]",р
"[5, 19, 23, 31]",с
"[4, 16, 19, 28, 31]",т
"[0, 7, 12, 14]",у
"[-3, 0, 12, 17]",ф
"[-3, 0, 9, 16]",х
"[-10, 5, 9, 17]",ц
"[-3, 4, 12, 16]",ч
"[-8, 4, 11, 19]",ш
"[-7, 0, 9, 21]",щ
"[-1, 5, 7, 14]",ъ
"[0, 4, 7, 14]",ы
"[-7, -1, 7]",ь
"[-12, 0, 7, 16]",э
"[-7, -3, 5, 14]",ю
"[-3, 0, 5, 12]",я
"[-3, 0, 7]",ѐ
"[-1, 2, 7]",ё
"[5, 17, 19, 21, 24, 29, 31]",ђ
"[5, 17, 19, 21, 24, 35, 36]",ѓ
"[5, 17, 21, 24, 36]",є
"[-7, 5, 24]",ѕ
"[-7, 5, 19, 21, 24, 35, 36]",і
"[-7, 5, 21, 24, 36]",ї
"[0, 12, 24, 28, 40]",ј
"[-5, 7, 23, 29, 38]",љ
"[4, 16, 24, 32, 36]",њ
"[5, 17, 21, 33, 36]",ћ
"[4, 16, 23, 32, 40]",ќ
"[9, 21, 28, 31, 33]",ѝ
"[10, 22, 24, 31, 40]",ў
"[7, 19, 23, 29, 40]",џ
"[5, 12, 16, 21]",Ѡ
"[11, 19, 24, 28]",ѡ
"[9, 21, 24, 28]",Ѣ
"[4, 19, 24, 28]",ѣ
"[5, 19, 24, 28]",Ѥ
"[7, 16, 21, 24]",ѥ
"[4, 11, 21, 28]",Ѧ
"[4, 11, 20, 28]",ѧ
"[9, 12, 21, 29]",Ѩ
"[5, 12, 21, 28]",ѩ
"[12, 17, 24]",Ѫ
"[14, 19, 24, 29]",ѫ
"[12, 19, 22, 28]",Ѭ
"[13, 16, 21, 31]",ѭ
"[12, 16, 21, 26]",Ѯ
"[12, 16, 19, 28]",ѯ
"[14, 17, 19, 26]",Ѱ
"[14, 17, 19, 24]",ѱ
"[12, 16, 21, 28]",Ѳ
"[14, 17, 23, 31]",ѳ
"[-3, 9, 19, 25, 29]",Ѵ
"[-3, 9, 19, 25, 28]",ѵ
"[-10, 2, 14, 17, 26]",Ѷ
"[-10, 2, 14, 17, 24]",ѷ
"[-5, 7, 14, 17, 23]",Ѹ
"[-5, 7, 19, 28]",ѹ
"[0, 12, 18, 21, 28]",Ѻ
"[-1, 11, 19, 23, 28]",ѻ
"[-1, 11, 16, 23, 31]",Ѽ
"[-1, 11, 15, 21, 31]",ѽ
"[-1, 11, 15, 21, 30]",Ѿ
"[-8, 4, 16, 19, 28]",ѿ
"[3, 15, 21, 24, 31]",Ҁ
"[2, 14, 18, 24, 35]",ҁ
"[-10, 2, 18, 24, 33]",҂
"[5, 14]",҃
[16],҄
"[-5, 2, 12, 14]",҅
"[4, 12]",҆
"[5, 9, 14]",҇
"[4, 11, 16]",҈
"[-3, 4, 12, 21]",҉
"[0, 9, 16]",Ҋ
"[-1, 5, 14, 19]",ҋ
"[-2, 7, 12, 16]",Ҍ
"[-3, 12, 17]",ҍ
"[-5, 10, 14, 19]",Ҏ
"[-8, 0, 12, 19]",ҏ
"[4, 16, 28]",Ґ
"[-1, 11, 26, 31, 38]",ґ
"[0, 12, 21, 28, 36]",Ғ
"[2, 14, 29, 33]",ғ
"[2, 14, 29, 35]",Ҕ
"[-5, 7, 19, 23, 29, 38]",ҕ
"[0, 12, 19, 24, 28, 36]",Җ
"[0, 12, 18, 27]",җ
"[5, 11, 17, 20]",Ҙ
"[2, 14, 18, 26]",ҙ
"[7, 10, 19, 25]",Қ
"[7, 13, 19, 22]",қ
"[7, 17, 21]",Ҝ
"[2, 4, 12, 19, 24, 26]",ҝ
"[0, 6, 15, 21]",Ҟ
"[0, 4, 12, 16]",ҟ
"[-8, 8, 11, 16]",Ҡ
"[-5, 5, 7, 11]",ҡ
"[-7, 5, 9, 16]",Ң
"[5, 7, 11, 21]",ң
"[2, 6, 14, 23]",Ҥ
"[0, 10, 16, 24]",ҥ
"[-3, 6, 12, 24]",Ҧ
"[0, 4, 9, 16]",ҧ
"[0, 6, 9, 14]",Ҩ
"[-1, 7, 19]",ҩ
"[-1, 2, 7, 19]",Ҫ
"[4, 7, 11]",ҫ
"[-5, 7, 11]",Ҭ
"[-1, 2, 7, 14]",ҭ
"[2, 7, 14, 19]",Ү
"[2, 5, 12, 17]",ү
"[2, 14, 18, 26, 36]",Ұ
"[2, 14, 18, 26, 35]",ұ
"[-5, 7, 23, 29, 31]",Ҳ
"[21, 24, 29]",ҳ
"[2, 14, 19, 24, 29]",Ҵ
"[-5, 7, 19, 23, 33]",ҵ
"[0, 12, 19, 23, 28]",Ҷ
"[0, 12, 19, 21, 28]",ҷ
"[4, 16, 19, 28, 36]",Ҹ
"[5, 17, 19, 23, 33]",ҹ
"[4, 16, 21, 24, 28]",Һ
"[11, 14, 19, 31]",һ
"[17, 26]",Ҽ
"[10, 16, 24, 31]",ҽ
"[5, 21, 26]",Ҿ
"[11, 14, 20, 28]",ҿ
"[12, 16, 21, 24]",Ӏ
"[11, 14, 23, 26]",Ӂ
"[9, 14, 24, 30]",ӂ
"[12, 16, 22, 31]",Ӄ
"[5, 16, 21, 31]",ӄ
"[9, 14, 21, 28]",Ӆ
"[9, 13, 21, 28]",ӆ
"[11, 14, 21, 28]",Ӈ
"[4, 16, 20, 25]",ӈ
"[7, 13, 21]",Ӊ
"[4, 12, 21, 28]",ӊ
"[2, 12, 21, 29]",Ӌ
"[7, 11, 19, 31]",ӌ
"[9, 12, 19, 31]",Ӎ
"[11, 14]",ӎ
"[-5, 5, 11, 16]",ӏ
"[2, 6, 12, 14]",Ӑ
"[-4, 4, 11, 16]",ӑ
"[-3, 2, 4, 9]",Ӓ
"[-8, 4, 9, 12]",ӓ
"[-8, 2, 8, 11]",Ӕ
"[-7, 0, 9]",ӕ
"[-6, 0, 3, 9]",Ӗ
"[-5, 5, 9, 16]",ӗ
"[0, 12, 15, 18]",Ә
"[7, 11, 17, 21]",ә
"[4, 7, 9, 12]",Ӛ
"[5, 9, 11, 14]",ӛ
"[7, 11, 12, 16]",Ӝ
"[4, 7, 12, 23]",ӝ
"[5, 9, 14, 23]",Ӟ
"[7, 11, 16, 21]",ӟ
"[9, 12, 17, 19]",Ӡ
"[7, 11, 16, 19]",ӡ
"[-3, 7, 12, 24]",Ӣ
"[-1, 9, 14, 23]",ӣ
"[0, 11, 16, 21]",Ӥ
"[2, 12, 17, 19]",ӥ
"[-1, 9, 14, 24]",Ӧ
"[0, 11, 16, 19]",ӧ
"[4, 14, 16, 19]",Ө
"[4, 14, 16]",ө
"[7, 11, 16]",Ӫ
"[4, 7, 16]",ӫ
"[11, 14, 16]",Ӭ
"[9, 12, 14, 17]",ӭ
"[9, 16, 19]",Ӯ
"[5, 9]",ӯ
"[5, 9, 14, 26]",Ӱ
"[7, 12, 17, 21]",ӱ
"[8, 14, 17, 23]",Ӳ
"[0, 14, 18, 21]",ӳ
"[-1, 14, 19, 26]",Ӵ
"[0, 12, 16, 23]",ӵ
"[2, 9, 17, 23]",Ӷ
"[2, 11, 17, 21]",ӷ
"[8, 14, 23, 29]",Ӹ
"[9, 12, 24, 29]",ӹ
"[5, 17, 29, 33, 38]",Ӻ
"[2, 14, 26, 29, 41]",ӻ
"[14, 26, 29, 31]",Ӽ
"[2, 14, 23, 33, 41]",ӽ
"[2, 14, 25, 31, 40]",Ӿ
"[7, 19, 24, 30, 33]",ӿ
"[5, 17, 23, 31]",Ԁ
"[5, 17, 24, 31, 33]",ԁ
"[9, 21, 24, 29, 36]",Ԃ
"[7, 19, 24, 28, 40]",ԃ
"[0, 12, 19, 29]",Ԅ
"[5, 14, 21]",ԅ
"[7, 14, 17, 24]",Ԇ
"[9, 12, 17, 21]",ԇ
"[11, 14, 17, 19]",Ԉ
"[9, 16, 21, 26]",ԉ
"[9, 12, 19, 28]",Ԋ
"[12, 19, 29]",ԋ
"[4, 12, 19, 21]",Ԍ
"[2, 17, 21]",ԍ
"[-7, 5, 9]",Ԏ
"[-7, 2, 9, 12]",ԏ
"[16, 24]",Ԑ
"[17, 21]",ԑ
"[0, 8, 16, 26]",Ԓ
"[0, 9, 17, 26]",ԓ
"[0, 11, 17, 21]",Ԕ
"[-1, 7, 17, 21]",ԕ
"[7, 12, 17, 23]",Ԗ
"[9, 12, 18, 24]",ԗ
"[9, 12, 18, 26]",Ԙ
"[0, 8, 16, 23]",ԙ
"[2, 14, 17, 21]",Ԛ
"[4, 8, 16]",ԛ
"[2, 11, 16, 20]",Ԝ
"[0, 9, 16, 28]",ԝ
"[2, 16, 19, 24]",Ԟ
"[2, 14, 18, 23]",ԟ
"[0, 12, 17, 26]",Ԡ
"[-7, 5, 11, 19]",ԡ
"[-8, 4, 12, 19, 24]",Ԣ
"[-10, 2, 11, 17, 19]",ԣ
"[-12, 0, 12, 16, 24]",Ԥ
"[-3, 9, 19, 24, 31]",ԥ
"[-3, 9, 19, 23, 31]",Ԧ
"[-7, 5, 21, 24]",ԧ
"[-12, 0, 16, 19, 24]",Ԩ
"[-10, 2, 17, 24]",ԩ
"[-12, 0, 19, 24, 28]",Ԫ
"[-7, 5, 16, 21, 24]",ԫ
"[0, 12, 17, 19, 26]",Ԭ
"[2, 14, 21, 23, 29]",ԭ
"[-5, 7, 14, 23, 29]",Ԯ
"[-1, 11, 19, 28, 31]",ԯ
"[2, 14, 19, 24, 28]",԰
"[4, 16, 20, 23, 28]",Ա
"[4, 16, 20, 23, 26]",Բ
"[-1, 11, 16, 19, 23]",Գ
"[-1, 11, 23, 28, 31]",Դ
"[-1, 11, 21, 27, 30]",Ե
"[-8, 4, 19, 28]",Զ
"[-3, 9, 19, 23, 26]",Է
"[2, 14, 17, 26, 29]",Ը
"[-5, 7, 21, 26, 29]",Թ
"[-3, 9, 21, 23, 26]",Ժ
"[0, 12, 22, 28, 31]",Ի
"[-7, 5, 21, 28, 31]",Լ
"[-6, 6, 21, 24, 28]",Խ
"[5, 17, 19, 23, 31]",Ծ
"[2, 14, 17, 23, 31]",Կ
"[0, 12, 16, 24, 36]",Հ
"[-3, 9, 12, 24, 28]",Ձ
"[-5, 7, 12, 23, 28]",Ղ
"[-7, 5, 12, 21, 28]",Ճ
"[-8, 4, 12, 19, 31]",Մ
"[4, 11, 20, 26]",Յ
"[5, 9, 21, 24]",Ն
"[9, 18, 24]",Շ
"[2, 14, 21, 24, 29]",Ո
"[-4, 8, 23, 28, 35]",Չ
"[-4, 8, 23, 26, 35]",Պ
"[-3, 9, 21, 24, 36]",Ջ
"[-1, 11, 19, 26, 35]",Ռ
"[0, 12, 19, 26, 35]",Ս
"[2, 14, 19, 26, 33]",Վ
"[-10, 2, 18, 26, 33]",Տ
"[2, 14, 17, 24, 29]",Ր
"[5, 17, 23, 33]",Ց
"[17, 21, 33]",Ւ
"[6, 21, 24, 28]",Փ
"[16, 19, 24, 36]",Ք
"[16, 19, 24, 35]",Օ
"[17, 24, 33]",Ֆ
"[14, 19, 23, 31]",՗
"[5, 19, 23, 28]",՘
"[12, 33]",ՙ
"[5, 21, 29]",՚
"[14, 23]",՛
"[7, 14, 21, 29]",՜
"[7, 12, 24, 28]",՝
"[14, 19, 23]",՞
"[7, 23]",՟
"[14, 21, 24, 30]",ՠ
[30],ա
"[2, 14, 24, 30]",բ
"[7, 19, 29, 35]",գ
"[2, 14, 21, 30, 40]",դ
"[6, 18, 24, 33]",ե
"[7, 19, 31, 35]",զ
"[12, 24, 34, 40]",է
"[5, 17, 24, 33, 43]",ը
"[5, 17, 26, 33, 41]",թ
"[12, 24, 28, 31, 43]",ժ
"[7, 19, 24, 26, 31, 40, 41]",ի
"[2, 14, 23, 31, 41]",լ
"[12, 24, 26, 31, 41]",խ
"[14, 26, 31, 41]",ծ
"[0, 12, 17, 24, 33]",կ
"[-5, 7, 17, 23, 31]",հ
"[-5, 7, 16, 22, 25]",ձ
"[-5, 7, 21, 24, 29]",ղ
"[16, 24, 33]",ճ
"[14, 18, 24]",մ
"[4, 8, 14, 16]",յ
"[0, 9, 16, 23]",ն
"[-5, 7, 17, 21]",շ
"[12, 24, 33, 41]",ո
"[12, 33, 41]",չ
"[12, 24, 36, 40]",պ
"[12, 24, 38, 41]",ջ
"[12, 24, 40, 43]",ռ
"[12, 24, 41, 45]",ս
"[7, 19, 31, 40, 43]",վ
"[19, 31, 38, 41]",տ
"[7, 19, 31, 38, 41]",ր
"[12, 24, 31, 38, 41]",ց
"[7, 19, 29, 31, 38]",ւ
"[12, 24, 31]",փ
"[24, 31, 36, 40]",ք
"[29, 38]",օ
"[7, 40, 43]",ֆ
"[12, 36, 40]",և
"[7, 21, 24]",ֈ
"[2, 14, 17, 24]",։
"[4, 16, 19, 28]",֊
"[2, 14, 21, 28]",֋
"[9, 16, 23, 24]",֌
"[7, 16]",֍
"[12, 29]",֎
"[0, 11, 17, 26]",֏
"[0, 26]",֐
"[-1, 14, 17, 19]",֑
"[2, 11, 17, 19]",֒
"[0, 16, 19, 28]",֓
"[17, 24]",֔
"[19, 28]",֕
"[-1, 14, 19, 29]",֖
"[5, 14, 17, 21]",֗
"[12, 16, 17, 24, 26]",֘
"[7, 11, 19, 23, 26]",֙
"[7, 11, 12, 19, 26, 28]",֚
"[12, 17, 19, 26, 28]",֛
"[5, 12, 21, 24, 29]",֜
"[0, 12, 16, 17, 24, 26]",֝
"[12, 16, 19, 24, 28]",֞
"[0, 7, 16, 19, 24]",֟
"[2, 12, 14, 18]",֠
"[0, 12, 14, 16, 17, 19]",֡
"[8, 11, 14, 17]",֢
"[11, 16, 19, 24]",֣
"[11, 14, 19, 26]",֤
"[9, 17, 21, 24]",֥
"[5, 16, 19, 21]",֦
"[8, 16, 23, 28]",֧
"[2, 12, 17, 21]",֨
"[7, 11, 19, 28]",֩
"[0, 19, 24]",֪
"[0, 12, 19, 23]",֫
"[7, 13, 16]",֬
"[-3, 7, 16, 19]",֭
"[-1, 7, 17, 26]",֮
"[5, 19, 23]",֯
"[9, 19, 23]",ְ
"[-5, 7, 17, 26]",ֱ
"[0, 12, 14, 23]",ֲ
"[2, 14, 29, 31, 35]",ֳ
"[11, 23, 24, 31, 40]",ִ
"[-3, 4, 7, 12]",ֵ
"[11, 14, 16, 20]",ֶ
"[9, 12, 16, 21]",ַ
"[9, 14, 17, 21]",ָ
"[8, 14, 17, 22]",ֹ
"[6, 9, 12, 16]",ֺ
"[2, 5, 12, 16]",ֻ
"[0, 7, 12, 16, 21]",ּ
"[-5, 7, 11, 12, 14, 16]",ֽ
"[-3, 6, 9, 12]",־
"[7, 19, 29, 31]",ֿ
"[0, 12, 29, 31, 38]",׀
"[0, 12, 31, 40]",ׁ
"[12, 24, 31, 40, 41]",ׂ
"[4, 16, 31, 36]",׃
"[12, 24, 26, 28, 36, 41, 43]",ׄ
"[12, 24, 29, 36, 45]",ׅ
"[12, 24, 26, 36, 40, 41]",׆
"[14, 26, 33, 41]",ׇ
"[14, 26, 35, 41]",׈
"[12, 24, 28, 36, 40]",׉
"[12, 24, 29, 36, 40]",׊
"[4, 16, 24, 36, 43]",׋
"[5, 17, 24, 36, 45]",׌
"[2, 14, 26, 35, 41]",׍
"[4, 16, 31, 36, 40]",׎
"[4, 16]",׏
"[6, 16, 21, 24]",א
"[16, 31]",ב
"[12, 28]",ג
"[5, 12, 21, 26]",ד
"[4, 12, 24]",ה
"[2, 14, 24, 29]",ו
"[0, 16, 24, 28]",ז
"[12, 17, 21, 26]",ח
"[4, 7, 19, 28]",ט
"[5, 9, 17, 26]",י
"[7, 11, 14, 26]",ך
"[11, 23]",כ
"[5, 11, 21, 26]",ל
"[9, 13, 19, 28]",ם
"[9, 13, 19, 29]",מ
"[7, 11, 17, 28]",ן
"[8, 11, 17, 26]",נ
"[4, 14, 20, 24]",ס
"[9, 14, 20, 23]",ע
"[5, 12, 14, 21]",ף
"[6, 12, 15, 20]",פ
"[8, 15, 18, 24]",ץ
"[11, 14, 17, 21]",צ
"[12, 16, 21]",ק
"[14, 17, 22]",ר
"[9, 13, 19, 21]",ש
"[14, 17, 26]",ת
"[7, 16, 24, 28]",׫
"[-12, 0, 16, 24, 31]",׬
"[-5, 7, 14, 23, 31]",׭
"[-12, 0, 12, 19, 24, 28]",׮
"[0, 12, 28, 31]",ׯ
"[-12, 0, 12, 29, 33]",װ
"[-12, 0, 12, 28, 31]",ױ
"[-5, 7, 28, 31]",ײ
"[-5, 7, 26, 29]",׳
"[-5, 7, 23, 31]",״
"[-12, 0, 12, 26, 29]",׵
"[-12, 0, 12, 24, 28]",׶
"[-5, 7, 21, 24]",׷
"[-5, 7, 19, 23]",׸
"[-12, 0, 12, 16, 19, 24]",׹
"[4, 16, 20, 23]",׺
"[14, 17, 23]",׻
"[7, 11]",׼
"[5, 9, 21, 26]",׽
"[9, 12, 21, 24]",׾
"[0, 7, 17, 26]",׿
"[11, 16, 24]",؀
"[12, 16, 24, 28]",؁
"[9, 17, 24]",؂
"[0, 12, 19, 24, 35]",؃
"[31, 35]",؄
"[29, 33]",؅
"[24, 26, 28, 29]",؆
"[0, 12, 19, 24, 26, 28, 29]",؇
"[-5, 7, 19, 23, 24, 26, 28]",؈
"[26, 29]",؉
"[0, 12, 19, 26, 28, 29, 31]",؊
"[-5, 7, 19, 24, 26, 28, 29]",؋
"[-5, 11, 17, 21]",،
"[2, 12, 18, 26]",؍
"[11, 23, 31, 38]",؎
"[7, 19, 26, 35, 41]",؏
"[2, 14, 29, 33, 38]",ؐ
"[17, 29, 31, 35, 43]",ؑ
"[13, 25, 28, 33, 43]",ؒ
"[14, 26, 33, 38, 41]",ؓ
"[16, 28, 31, 37, 40]",ؔ
"[17, 29, 33, 38]",ؕ
"[11, 23, 31, 38, 41]",ؖ
"[7, 19, 31, 35, 41]",ؗ
"[9, 21, 28, 36, 45]",ؘ
"[14, 26, 35, 43]",ؙ
"[2, 14, 26, 33, 42]",ؚ
"[2, 14, 26, 36, 42]",؛
"[9, 21, 25, 33, 43]",؜
"[4, 16, 25, 31, 40]",؝
"[-7, 9, 12, 24]",؞
"[2, 5, 10, 17]",؟
"[3, 10, 19]",ؠ
"[3, 10, 20]",ء
"[3, 7, 15, 19]",آ
"[-2, 2, 10]",أ
"[-2, 2, 10, 12]",ؤ
